ID,TARGET
198,0.012063183377921977
201,0.0386007040102859
205,0.004026049110500849
208,0.07716649626607255
211,0.018284984049352183
216,0.023682106389652017
219,0.03692504990528353
223,0.0016604788408841936
224,0.09944098232038749
226,0.005606673978676415
229,0.008288227597045405
230,0.008919712894283805
237,0.011030300431514912
238,0.017308751788412947
240,0.09334505661904112
243,0.0010008714318176571
245,0.10299078133500215
246,0.2260240711382504
247,0.0009375763034550939
248,0.0014204990416682986
249,0.001319013725337587
250,0.28274247542797637
251,0.0005569660792573371
255,0.07918972409551285
256,0.018735934909164854
257,0.08918157733038755
260,0.14721593657639384
261,0.0016820093457988825
263,0.1973818411939215
264,0.17889113916045407
267,0.0032657295292183755
268,0.005180449734059433
272,0.002077724459538381
274,0.00202197536874616
275,0.0012741074659360484
277,0.2814104413185625
278,0.30990243607047024
280,0.0018406296208374002
281,0.012727868540008852
282,0.09716924747642643
283,0.00808075959958689
284,0.038467024453979384
286,0.009328952158616429
290,0.018853525251031036
291,0.028718510217133026
293,0.03779350687313261
295,0.1004188135756307
297,0.00020521927371371714
298,0.08919327512591434
300,0.0009719929725329003
304,0.0008360032998788668
305,0.0020103566972158697
308,0.0021820346069968337
309,0.005993561011500862
310,0.0026088651508389795
312,0.03284304616368628
313,0.1581796090897145
315,0.005164009480795623
317,0.020746835868000687
318,0.03256250166379608
321,0.00550456520708239
323,0.0844521392903708
325,0.005558869263170609
326,0.006371729786190778
327,0.019839761258690487
328,0.04652246312695866
329,0.020852300560023563
330,0.0015404738570207273
331,0.004036736444123604
334,0.022488898990291144
335,0.004478714309242543
336,0.06211713718218347
337,0.001751318126538784
338,0.035764320777776935
339,0.008919251481324308
341,0.1444489673263583
343,0.009897634660721544
346,0.0005763431569741499
348,0.0010206079842890816
350,0.17187659337700087
351,0.0006443210399158445
352,0.022919185030574704
357,0.05463583484337819
358,0.010018403731472874
360,0.004348567475621022
361,0.004741893743804328
364,0.010316502594191155
365,0.035164693218060136
366,0.011863249543652615
367,0.0015545017676849154
368,0.0028958461926398083
370,0.001141669074676754
372,0.0006282601076603126
376,0.0003524995406463983
377,0.0016638112482085007
379,0.013208858610621784
380,0.005944111072254882
381,0.10658934338357702
385,0.011152103809119058
386,0.03921563443326358
389,0.03920129610448139
391,0.05225743660717544
392,0.003704383186016004
393,0.010434571313526191
395,0.024352944451668197
396,0.006205187113573877
397,0.0004870824086572177
398,0.013924083815542642
399,0.047594123094026206
400,0.003071549787212816
401,0.006579300478764544
403,0.002724757513073691
405,0.028572415264712756
406,0.021789000126899837
409,0.0022938623572597646
411,0.004836378055131364
413,0.0014743131155786624
418,0.0011442450781906572
419,0.0023686738783652776
422,0.022919185030574704
424,0.23722507832426531
425,0.017828707437067888
427,0.0010789282108158039
430,0.0003560465739571206
431,0.010544904238603218
434,0.01110655762332459
435,0.028092090692119872
437,0.06796006481557042
438,0.00037751650233226134
439,0.11155493913926741
442,0.009935006285531229
446,0.01474241402538717
450,0.027182839216093792
451,0.01682485236951494
452,0.005725227579517347
454,0.00034205873401861885
455,0.0008098815946104356
463,0.0057192577443000644
464,0.005353360064279466
465,0.0008277031577485779
467,0.14959845529761248
468,0.035423945056277883
470,0.005170238512317924
472,0.23509602717514821
473,0.00923364140309697
475,0.0013257153094313572
476,0.001939407951872387
479,0.009795510854374153
481,0.000920884453798246
483,0.026206986990335912
484,0.002446773123096605
486,0.029239293472508896
487,0.0008487935703026785
491,0.019620773358582224
494,0.00465079931967084
495,0.0003861244685865593
497,0.012165865713484778
498,0.0012116172766692542
499,0.00886246991950344
503,0.025825805205343475
504,0.01480587521091447
505,0.006257350390653201
506,0.001808653890141959
507,0.005344269509571837
508,0.07442019999484202
509,0.0423472313808193
510,0.0010893999668937166
511,0.010716577052117022
512,0.013335076303217418
516,0.0006959087569357658
518,0.04471004783379096
519,0.001814825421673749
520,0.003355650081180981
521,0.0011336781284493932
522,0.0012633536024113468
524,0.08429383184455999
525,0.0037747033013148983
526,0.0007262939039208165
528,0.009901698606643451
529,0.014254478158718963
531,0.10020701289392203
532,0.2603519044834165
534,0.12343459187825753
536,0.03820469864496598
539,0.07324743562445249
540,0.011935571334794729
541,0.001319013725337587
542,0.10489519763440036
545,0.004623222168509013
546,0.0011612112934414815
552,0.013330052193698053
556,0.0005216382463584121
557,0.0011400244411226286
559,0.006050660714221244
562,0.005528389054714765
563,0.007337862769739652
565,0.02151373375104719
569,0.00045185960160317617
570,0.07979167035449013
574,0.014132024728273813
575,0.004356215777459032
585,0.004746271111887033
589,0.0033380325930732614
590,0.006042171105363756
592,0.005007346324294355
593,0.008489297973370124
594,0.003283866400373637
595,0.004614118640305225
597,0.0018118833446347437
601,0.0014615463662443979
603,0.01450614656216265
604,0.0002081770097767172
605,0.03047720874209225
607,0.001319013725337587
608,0.014937855258797978
610,0.01940593230947623
612,0.07297388285392072
613,0.04349262839461475
615,0.0003488269648173468
616,0.1895867966192741
617,0.03331417344092808
619,0.0066594538131833
620,0.1315228978961576
621,0.0014619605599213764
624,0.03410390043403348
625,0.0018646668346304087
628,0.0032711686944446963
629,0.1890827134466506
630,0.034087173412126956
632,0.03253685850417948
634,0.00048155012208993974
637,0.006243026642441969
638,0.01864418018404218
642,0.022987600103199668
643,0.0018464139892277872
644,0.07996920601726523
646,0.000435917682450532
655,0.012715598236401796
660,0.01178934572607312
664,0.026857625278587812
665,0.06521414403897943
666,0.0009706372414522251
670,0.07101964644878148
671,0.2619124105337179
672,0.005481111442067623
675,0.0016229861630256029
676,0.04668095275900392
677,0.03764808460584144
678,0.0009986170928612335
680,0.0011875839128283358
683,0.13967430216910703
684,0.007075541989405923
685,0.0328310078301251
691,0.07049982721438303
693,0.0004261201549530739
696,0.00032178118944713445
698,0.0011209148626440436
699,0.010377137659535154
700,0.01704857482277607
703,0.0045991245511584795
704,0.016367542608094116
705,0.0036425075812724188
707,0.20185566809379862
709,0.11144150210551707
711,0.20901325168384
713,0.0069214208869063255
716,0.001198487244063699
719,0.001319013725337587
721,0.007198377784666688
722,0.0012915994437425686
723,0.0180435590025464
724,0.0008980332635073784
727,0.0008629709883250183
728,0.008628146904670026
729,0.0008621163692292768
733,0.011826742118972559
736,0.003515992254481357
739,0.023365340682922772
742,0.2563000967508235
743,0.006317410063487737
744,0.0012617609330062875
745,0.23936983645704962
747,0.0050486277227649555
749,0.021039385143623815
750,0.02931119426005372
751,0.02368413618277316
752,0.0005145920649295201
755,0.0030220180989367225
756,0.00031713055859552394
762,0.015771620449267797
763,0.061447306789549364
764,0.017310361409538465
765,0.014494586643849325
766,0.007855297828534965
769,0.029458148945241746
770,0.19790418138248936
773,0.005920733972445801
774,0.04538894463217177
776,0.005842886537019104
777,0.010387157064101803
778,0.0023349383440205733
779,0.010732038219237256
780,0.0009267157131813236
781,0.030112898489324465
786,0.045487056353072534
788,0.0011545322189189936
794,0.015572733045367297
796,0.20090531374362214
801,0.12588031026178187
802,0.012710302663626289
803,0.00304454517176764
804,0.0009017378580672172
805,0.0021998016887182716
809,0.0230769709452521
810,0.07069564363596516
817,0.014340365728206156
819,0.008555466784841056
821,0.006529700239682223
824,0.19966266441198982
825,0.004446975376622882
826,0.14860211570375925
830,0.0010722976027462436
831,0.008289647189502107
832,0.00780632569783753
833,0.006234495757064321
837,0.01619224078357465
839,0.0005251530654732318
840,0.0005313111665258098
841,0.030071796779797592
842,0.0010575339541262683
843,0.0010863422790466984
844,0.061819391334597684
845,0.01474241402538717
848,0.009955148378211156
853,0.007800456805670469
854,0.0003036577417337741
855,0.0008487935703026785
856,0.005775047426760652
861,0.0028736048321887104
865,0.028510740460203746
866,0.00023936574629351257
867,0.001060979093037495
870,0.0009915198301686087
871,0.03704953479703306
872,0.011952598989973093
873,0.005861928192796131
874,0.03490938888461564
875,0.0015279378277859408
876,0.002984226319381569
879,0.008999922617980502
880,0.001319013725337587
883,0.012868371171221107
884,0.0027174210904429693
886,0.008674522796574156
890,0.0015018722249480192
892,0.021822332001338395
893,0.049384771574654415
894,0.03875907664615031
895,0.013183968997744109
896,0.02365501496492534
897,0.0011673735176277622
899,0.2154709111942146
900,0.0011512778044278644
901,0.0015614344523755294
902,0.23626782315905676
905,0.0037671071951224057
912,0.08078454262111844
914,0.23030505010413768
915,0.059919221887622
917,0.14345335310689938
918,0.0015372255209744994
919,0.001577097589311155
921,0.0010247510837647074
922,0.003841570683991951
923,0.00036443844913986557
926,0.000485727820718231
929,0.001994791807929109
930,0.0053378898487992646
931,0.03992252993014581
937,0.0008913315228332885
938,0.003460636610479373
939,0.016820809385229365
941,0.027950871529616568
946,0.0018281133013402634
947,0.007861849687953799
950,0.0021256293714651668
951,0.0010788589641998088
952,0.010093606368142766
953,0.012331684213709108
954,0.00030126975344419316
955,0.004686962982817385
956,0.19119811863093295
957,0.029951561749882213
960,0.04311753487903677
963,0.25689459923527186
966,0.009049954339024504
969,0.035989690759323234
971,0.00380922215578161
972,0.0009440308035596533
975,0.0030471048959071828
980,0.004517643815186316
982,0.1258112952688603
983,0.0008978096096571074
985,0.11275798320555223
987,0.004141414232990845
988,0.0017038903833233505
991,0.009569899576793812
992,0.00019993410626016777
995,0.1510358373303369
996,0.0028298336366446588
998,0.0011336781284493932
1001,0.19326739899805795
1002,0.004847684922197327
1004,0.005336365358480562
1005,0.03782063784864099
1010,0.0009686321363452249
1011,0.0005997466221860572
1012,0.0009267157131813236
1013,0.016773102827188354
1014,0.014318830210088623
1015,0.04210945096691982
1016,0.00886246991950344
1022,0.00047999127360981523
1023,0.030278466613742668
1024,0.0007301092205802321
1025,0.01665808030292102
1026,0.151355343488869
1028,0.004107663573942499
1029,0.008216216651280115
1032,0.07237647271895062
1034,0.007867438238322318
1036,0.0115110250886123
1037,0.0004574370183167472
1039,0.15550699561803777
1042,0.004010812693207139
1045,0.028000293559054697
1046,0.016379007664836662
1050,0.010209102178938358
1052,0.015589137450180224
1055,0.00624551334585104
1057,0.002047907084514673
1058,0.001266799002783439
1060,0.000919660596198418
1062,0.006502656094814543
1063,0.03304360252319715
1064,0.04050018626582969
1065,0.005948526652447488
1066,0.001339297608394941
1067,0.1761266341544612
1068,0.02452740805632086
1070,0.08191878544354486
1072,0.017547822630601884
1077,0.231264363554407
1078,0.010018403731472874
1079,0.0011328372376641339
1081,0.041156166158855305
1082,0.18977025151032145
1093,0.0027762694188213227
1094,0.03589132525189232
1102,0.009479974941637211
1103,0.08099499508941868
1106,0.0016138524882790917
1107,0.22465794351916782
1112,0.044448392176701934
1113,0.0006442382826494412
1114,0.009540843185028292
1116,0.0008008704498835554
1118,0.015458596756488377
1120,0.01940593230947623
1121,0.030984534179753394
1128,0.01320879689234361
1130,0.055540352902234955
1132,0.0047820970909705956
1135,0.0038210121528296265
1138,0.05611706920807197
1139,0.002161633543608767
1141,0.00818379150767299
1143,0.15006608431642737
1146,0.1491942145667938
1148,0.022919185030574704
1149,0.010649060944404381
1151,0.007289210106860503
1152,0.030645053245862447
1153,0.004158857350482644
1155,0.011306616491640558
1157,0.0009575609610654088
1160,0.013351966217773518
1161,0.0015364728753729556
1162,0.0170669853540338
1164,0.05874017720382788
1168,0.004111864667406473
1169,0.0029638423544477307
1174,0.1859910208421545
1176,0.0004398126449588718
1177,0.23215640422342115
1178,0.017552548725269568
1180,0.005518424283514276
1181,0.05188108856004521
1182,0.022277565389948937
1185,0.008695266106040357
1190,0.004344351467795316
1194,0.0010170121027513477
1196,0.024515866448105068
1199,0.005748474967425304
1200,0.015001718960664443
1201,0.002801621339900611
1202,0.035074972528418076
1206,0.2897613273811118
1207,0.010416489504246436
1208,0.0003173911105705249
1212,0.0214962904686048
1216,0.0005856518738843585
1219,0.0036937234033052233
1221,0.006151644657801037
1222,0.001319013725337587
1225,0.013014405083823576
1227,0.005289763326988657
1230,0.01664526905509437
1231,0.010544904238603218
1232,0.004937733216316058
1233,0.0007694425745967095
1234,0.04614127974278118
1235,0.006807626686668919
1236,0.10629863406872551
1237,0.0008309074076287578
1238,0.06075646058918233
1239,0.015333253593944551
1240,0.014056709831903493
1241,0.004166166641722097
1244,0.015873797354025772
1245,0.025117674519877158
1247,0.004174003394334853
1250,0.007313130789298028
1251,0.0010068549398694962
1257,0.006407328025282295
1259,0.0009667344669071496
1266,0.0538445415167036
1267,0.25463233104308525
1268,0.0006669964653988927
1270,0.3034117755522279
1272,0.0035898772298578615
1273,0.1263295386249033
1276,0.04499762709601779
1278,0.0003320662805299866
1279,0.0328534690101411
1283,0.015056869108784884
1284,0.009795510854374153
1286,0.0005626508675947896
1289,0.008530781574267053
1290,0.0007229499905789053
1292,0.0017719373824909449
1293,0.034087173412126956
1294,0.08404156831256387
1296,0.07562343713803048
1298,0.006265488882475779
1299,0.09782306132420075
1301,0.0023008601921449393
1304,0.033555121918174925
1306,0.006689627811322388
1308,0.07278233208274722
1310,0.009093959413495379
1311,0.001964345399176891
1312,0.06830632944063392
1315,0.0008960565341512139
1318,0.07303680868377994
1319,0.001046945553289416
1320,0.001227015092999746
1323,0.0011563296036213515
1324,0.00862315257668318
1325,0.013328539307866927
1326,0.0034156137124546084
1329,0.21703665028656363
1331,0.09289621256647093
1332,0.0021563988468151344
1335,0.0016825079598951872
1336,0.19129245407142456
1338,0.03010842719487864
1340,0.08324422905057216
1342,0.0015218046794680513
1345,0.008701003962311842
1347,0.0007851575410874254
1349,0.009795510854374153
1350,0.04541735514657925
1351,0.0014508332458569534
1354,0.0007579732453322578
1355,0.002218445692331847
1356,0.00473163190868383
1359,0.023254266671184805
1361,0.2804854790603439
1362,0.20346785023760236
1363,0.13681725707970824
1365,0.0011593047333327384
1366,0.01628623582900263
1367,0.02670878421252546
1368,0.0018813293230565014
1369,0.0010188413859690665
1370,0.023520855221358113
1371,0.029118049449232034
1372,0.11954056864062156
1374,0.006489011308415713
1375,0.0945891542704038
1376,0.0332870157109416
1379,0.0009687292223006445
1380,0.01169191309814211
1383,0.022919185030574704
1387,0.058473050037734106
1388,0.07599143784911104
1389,0.001047869002892828
1390,0.05454793493378618
1394,0.02882356689978625
1396,0.174750836276589
1397,0.013918303980885857
1399,0.002795698149780839
1400,0.021678658672611217
1402,0.09325541013811985
1403,0.025257393261459846
1404,0.09667194810625152
1405,0.02736262102927837
1407,0.0023581122707388336
1409,0.005867349544418376
1413,0.00028400726703651515
1415,0.03387638552701704
1416,0.02332436838661369
1418,0.0010061847631438808
1422,0.0006760283069146264
1423,0.0007434308629267482
1425,0.00043266515380748237
1428,0.008822553508131799
1429,0.003893901076310638
1430,0.022919185030574704
1431,0.02747212159971313
1432,0.002747678787077304
1434,0.0006734242644203824
1435,0.001236013980544476
1436,0.29830388784071654
1438,0.0009927445736223858
1443,0.07819020213075428
1445,0.026900597980741525
1446,0.14239384304769306
1453,0.006954116712257789
1456,0.001695107762925888
1458,0.020698652468395147
1459,0.0007873847160285858
1460,0.009027452121271014
1461,0.1797051880900222
1462,0.19713761863772838
1463,0.011425121411838832
1466,0.18119512067228227
1467,0.004061068325327834
1469,0.0717862480425759
1470,0.0007867802169787171
1471,0.15255784446893333
1473,0.008246973984522092
1476,0.003927022018521053
1477,0.016302121535853264
1481,0.022919185030574704
1482,0.037472064704035475
1485,0.09060715055609311
1486,0.2239179442286469
1490,0.020722706722283993
1491,0.15175255999737353
1493,0.0031097315850992916
1494,0.08781476730811884
1500,0.003426752598718265
1504,0.010018794839718577
1506,0.005136391535030677
1509,0.0028941661345928955
1512,0.01784715569804203
1514,0.01631740800082654
1518,0.004616839726964272
1520,0.0010163977603837332
1522,0.07128102096892618
1525,0.1551417713915293
1526,0.04162620994710177
1529,0.19461140553036144
1530,0.045316547038879926
1532,0.0015018722249480192
1533,0.015241135449384541
1537,0.032216552140483586
1542,0.022345397243976634
1544,0.034598251696214444
1545,0.22360973483416932
1546,0.13681725707970824
1549,0.1351523127341658
1551,0.001231160951942504
1552,0.0009721126410559859
1555,0.014429861652698819
1556,0.0009820566571163269
1558,0.18882498792358596
1560,0.005653467757268106
1561,0.021319358733829376
1562,0.006385333451214488
1563,0.0007796549504726347
1566,0.0007262453207367342
1568,0.01865123647150566
1570,0.0013216763985556947
1575,0.10708975035877864
1577,0.012855781143450101
1579,0.0021775498387992254
1581,0.009795166505062868
1582,0.08134106999037136
1585,0.06276991604398878
1586,0.002352360552135652
1587,0.004613872145636486
1593,0.029151578172024743
1597,0.07043857346211818
1599,0.015196117832534795
1608,0.0013154312491675856
1609,0.022919185030574704
1612,0.03897424742236132
1615,0.0014076153791025142
1616,0.015956652731949725
1618,0.018876010682170347
1619,0.001319013725337587
1624,0.003907075651838748
1625,0.061317296511258765
1627,0.007893361983723713
1628,0.21245115639967999
1635,0.0011344941769515318
1636,0.04424890729358551
1637,0.007766375253507741
1640,0.011134357745553925
1642,0.0010456961895591373
1645,0.028510740460203746
1647,0.008144012345986065
1648,0.20017967493075678
1650,0.0008673320089242833
1651,0.0833372748977645
1653,0.0056539353135920956
1654,0.0009022969617655217
1655,0.00545210589194236
1656,0.03607257674960157
1657,0.09111687275960303
1659,0.12473910862547066
1661,0.12650650526654636
1662,0.008247969503154123
1663,0.10083268506179234
1664,0.032655233460601216
1671,0.009026632129014323
1673,0.022919185030574704
1674,0.006406358630173652
1678,0.004337311036726755
1680,0.006380230926915381
1682,0.012739255748468214
1687,0.0006772286216310368
1689,0.0014838060330770542
1690,0.00653861837137039
1691,0.0073307852689256875
1692,0.013487058120549697
1696,0.006361244290747559
1701,0.05978311679134984
1702,0.020878484793987247
1705,0.004288451006391356
1707,0.03776436217658799
1711,0.012244142693284912
1714,0.04514770622487097
1715,0.1520201270539343
1716,0.022009194860775263
1717,0.0014591678420629857
1719,0.0010634339285400486
1723,0.0011344941769515318
1725,0.001235909248901298
1726,0.3108113465317876
1728,0.00047020142097897006
1730,0.0036192209777329227
1731,0.0007741328897984117
1736,0.0023475385117719388
1742,0.2406659849509236
1745,0.11177136985107951
1747,0.16782030312895554
1749,0.012309746085817167
1750,0.06677189157736321
1751,0.0006452724925761673
1752,0.02135718967388776
1753,0.1614790730620484
1754,0.014786127705402337
1758,0.2017947133770713
1759,0.008444613043087317
1760,0.0016162545987819068
1761,0.00498451972780702
1763,0.04463900571116776
1765,0.06046105496647843
1767,0.0510204196754458
1768,0.004038980480065489
1769,0.004678396764374331
1774,0.027366518886692785
1775,0.07861366501212255
1776,0.000550955962173531
1777,0.015022446846555956
1779,0.01695404958633584
1780,0.0005457463126349476
1783,0.0024897182299755457
1784,0.0013235144806220303
1785,0.001005458028509187
1789,0.005772686356377324
1790,0.06401622392232585
1792,0.001398053799415794
1793,0.037065175975255035
1795,0.008244011587268653
1796,0.0024076276593453147
1798,0.028442941692025804
1802,0.0046354117011194965
1803,0.06477227489039099
1805,0.001272538228158865
1806,0.03161627443205599
1809,0.00379013248579396
1810,0.00025553792460720505
1812,0.02110441990232395
1813,0.05223063099947504
1814,0.09636144077210591
1815,0.009181244044358498
1817,0.018336253525701833
1818,0.014733932641935996
1819,0.01375756697157883
1820,0.005892258736230743
1821,0.17070446666662167
1823,0.05985502519315586
1826,0.008561647847988357
1827,0.006302972576453405
1829,0.21437452824830602
1831,0.0013518072351974613
1833,0.027702625483363028
1834,0.002071486760266279
1837,0.03288000339995464
1838,0.000939685314885475
1839,0.0004600546488613784
1840,0.007850842401739071
1841,0.011443775863991801
1842,0.013745633299199476
1844,0.020630242984041137
1845,0.002812794680264042
1846,0.00048081048601213757
1847,0.001629968960380708
1850,0.0010941621275290954
1851,0.030932407113158495
1852,0.0004548478384493984
1860,0.046241216765050705
1862,0.04868746362640787
1864,0.16657281715087108
1865,0.007308661783135209
1866,0.022241045665976657
1867,0.02987363103681023
1870,0.014950768506680407
1871,0.010659995621051837
1872,0.003546214546226448
1873,0.000940970808669881
1874,0.1041655442074959
1876,0.03471697823651904
1878,0.029477663929879633
1879,0.13967137176755917
1884,0.012047922073363023
1885,0.0021557805863031024
1888,0.01651020819371883
1893,0.002898500544732382
1897,0.03537796544996467
1901,0.00677363040518967
1902,0.007357147364300028
1903,0.0007712737024185576
1905,0.038350132163347594
1907,0.002715676606928314
1908,0.25031219034526525
1919,0.14383151865254476
1921,0.16729600302960193
1926,0.006529700239682223
1928,0.007408803072834104
1930,0.14959845529761248
1933,0.009049368221700278
1934,0.00935006715396967
1935,0.06309139427376831
1939,0.2110677401959188
1940,0.008684911930489377
1942,0.0025981013279515173
1943,0.00197471724588257
1945,0.009337905580723501
1946,0.020582372200753582
1948,0.032436048571645275
1949,0.007853546156082488
1952,0.018665866297454533
1953,0.022401249182006727
1955,0.004742313488811379
1959,0.04357014042148446
1963,0.00352535290820233
1965,0.006489054868599893
1967,0.00710020565199988
1968,0.010692964058066527
1969,0.001439989570135162
1970,0.056024142615121696
1973,0.009270270097865347
1977,0.15203828003054565
1978,0.0038458369233847324
1979,0.0007754211265203803
1988,0.04141319209442246
1991,0.02078674826642228
1994,0.0002715489336136012
1996,0.0015074496453283239
1997,0.001437662818694097
1998,0.0035304556132551962
2000,0.17681918497522686
2002,0.003728535130491774
2004,0.020044473047218528
2007,0.03533077829577847
2008,0.008683053503598449
2010,0.0025494224078244096
2011,0.04291738033969274
2012,0.10589231085049984
2015,0.004091714891354761
2018,0.0009060924923770027
2019,0.001094459992514737
2023,0.029616909018665323
2024,0.05643800643594361
2026,0.00820099498780855
2028,0.00513952438308607
2029,0.010018403731472874
2031,0.010732038219237256
2033,0.034173464697351996
2034,0.04466071550792621
2037,0.15390539143511336
2038,0.00710020565199988
2039,0.0039876672197229806
2040,0.0015018722249480192
2042,0.006040501090367499
2045,0.018375728703208867
2048,0.009058997513948697
2049,0.022026593806559622
2050,0.020390623225128628
2057,0.04012038014587559
2061,0.01648041926757176
2063,0.04517971635447253
2067,0.010603706643384024
2069,0.01454902792037263
2070,0.011425121411838832
2072,0.29403431570401695
2073,0.03731259306798822
2075,0.008599695193325443
2076,0.09209525615392089
2081,0.012000601935176883
2082,0.06871628411032157
2084,0.05437311653221133
2085,0.10503210531527793
2086,0.030645053245862447
2088,0.02607803229655968
2092,0.08844551455458481
2093,0.0017968829804493377
2094,0.0008244849642033332
2096,0.10141513933660538
2102,0.01375756697157883
2103,0.09346375447625814
2104,0.036979675294550624
2108,0.14192556882428686
2109,0.01920779630106879
2111,0.03466395547251813
2113,0.012871381209276618
2116,0.03346201605805743
2117,0.03438173828177114
2118,0.00904340000499087
2119,0.010023376417326035
2120,0.0010479013050493265
2121,0.008108612317303747
2124,0.0526080673734945
2125,0.02514068313367584
2126,0.002175019462511968
2127,0.23307008854323819
2131,0.0003320885225094697
2133,0.029664409092963497
2134,0.03388260616378838
2136,0.006239638117550998
2137,0.07716334899780311
2139,0.019949139428003183
2144,0.0002168928854411227
2145,0.00812755943355353
2146,0.06094484239620749
2149,0.02213072338423401
2150,0.002733245839553084
2151,0.02246140488602865
2152,0.0073695341117795765
2153,0.000894987910001685
2157,0.05686440492346447
2158,0.01665609738565303
2159,0.0029927307041098493
2161,0.0011700571616381065
2163,0.0021614078612323816
2166,0.021466335621034862
2169,0.0032486831078360817
2171,0.07652485165101816
2177,0.004493853653626592
2179,0.08128871199067318
2182,0.0004594596214848837
2184,0.1403871219673823
2185,0.0347119819529867
2186,0.0025696388621008477
2187,0.002346258558244752
2188,0.010254632061959241
2189,0.001154219836449025
2190,0.1442345829050572
2194,0.001402354462079755
2195,0.008552073916807342
2196,0.014260991590173014
2198,0.10505817168225424
2199,0.018490342016023013
2200,0.00034272038560776346
2201,0.002297731208936531
2203,0.04751959094119877
2208,0.006696066635779819
2209,0.011339552910077428
2210,0.004942503840829017
2211,0.001272307900408211
2213,0.007315174576628998
2214,0.0018764597525134277
2215,0.18675762922534256
2216,0.0011593158477401196
2218,0.0013477106885325827
2222,0.03271899056438095
2224,0.0008847132816304356
2229,0.001044674168982961
2230,0.0037089327906978985
2234,0.059904278365759255
2235,0.013276227584700097
2237,0.00573131490160813
2239,0.0009940644907220075
2241,0.0031986377425827187
2242,0.0018388317610514328
2243,0.0004766923614003407
2244,0.0010009385809601472
2245,0.0005316561105102123
2248,0.045849188206850466
2251,0.0016119461445270992
2253,0.20847639242391738
2254,0.001565125235775387
2257,0.0016903684429984936
2261,0.06269994274120358
2262,0.003488931979324077
2266,0.0038420494665796813
2269,0.0010519380676970761
2275,0.004464326693871475
2278,0.005599722148855108
2279,0.0025590511205467233
2283,0.008486596415379662
2284,0.03694028609196461
2285,0.000832154806471999
2286,0.0007184350027040134
2287,0.12824532549159742
2289,0.11993163073590588
2290,0.11882963514297999
2291,0.030645053245862447
2293,0.010133531710227515
2300,0.028636872173121115
2301,0.0019514756564419766
2302,0.08862885195372769
2303,0.007244431469052498
2304,0.0006599773336152829
2305,0.03578445758442931
2306,0.03297554347948795
2307,0.03897424742236132
2308,0.1329514896160387
2311,0.03908834823343102
2313,0.043780837850372636
2315,0.0002653835467441983
2316,0.02473435221939344
2318,0.1883586762528409
2322,0.004148400847974657
2323,0.009876628855916572
2325,0.03097627744055539
2327,0.010742371428931223
2328,0.07471534857679114
2329,0.0755465340998544
2330,0.01657272860614707
2332,0.0010143202732453116
2333,0.0014001208029347399
2334,0.03616955112772338
2337,0.018874769257548617
2338,0.07062183785881508
2341,0.1384372710580991
2344,0.04050018626582969
2345,0.0019804384372553727
2347,0.0012459797674188378
2348,0.01902169692554778
2349,0.0009969501779691235
2350,0.0010245913289679842
2351,0.02899146044650629
2358,0.03805929227691198
2359,0.06437631560136137
2361,0.016183391068898923
2363,0.012217917420605252
2364,0.0013848139617144454
2366,0.13682414711202365
2369,0.0015018722249480192
2370,0.26192896982159997
2373,0.05213860508674381
2375,0.00552026271037106
2377,0.022829789716801024
2384,0.05874017720382788
2385,0.004220920409615595
2386,0.058954982432217994
